Survived,Pclass,Age,SibSp,Parch,Fare,Embarked_Q,Embarked_S,Sex_male
1.0,0.0,-1.130701357466063,0.0,0.0,-0.3130933407248285,0.0,-1.0,-1.0
0.0,0.0,-0.7460859728506785,0.0,0.0,-0.1995876931605571,0.0,0.0,0.0
0.0,0.0,-0.8230090497737553,0.0,0.0,-0.2840412999792114,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,-0.2840412999792114,0.0,0.0,0.0
1.0,-2.0,2.0231447963800906,0.0,0.1666666666666666,2.975543101656157,0.0,-1.0,-1.0
1.0,-1.0,-0.3614705882352939,0.0,0.1666666666666666,0.5000433095419583,0.0,0.0,-1.0
0.0,0.0,0.2539140271493214,0.0,0.0,-0.2840412999792114,0.0,0.0,0.0
0.0,0.0,-0.5922398190045248,0.0,0.0,-0.1705313214607442,0.0,0.0,-1.0
0.0,-1.0,-0.1307013574660632,0.0,0.0,-0.1712545908114476,0.0,0.0,0.0
0.0,0.0,-0.3614705882352939,0.0,0.0,-0.3206725105675282,0.0,0.0,0.0
0.0,0.0,0.715452488687783,0.0,0.8333333333333333,0.6353856281615966,1.0,-1.0,-1.0
0.0,-1.0,-0.2076244343891401,0.0,0.0,-0.0629807359157369,0.0,0.0,0.0
1.0,-2.0,-0.8230090497737553,0.0,0.0,0.6732814773750954,0.0,0.0,-1.0
0.0,0.0,0.0,1.0,0.3333333333333333,0.3896039775483335,0.0,0.0,-1.0
1.0,-2.0,-0.284547511312217,0.0,0.0,0.6732814773750954,0.0,-1.0,0.0
0.0,0.0,0.1769909502262445,0.0,0.0,-0.2903558311967293,1.0,-1.0,0.0
